fecha,agente_id,agente,tipo_agente,concepto_id,concepto,categoria,monto,energia_mwh,potencia_mw,precio_mwh,fuente,documento_fuente
2026-01-01,AGE002,Energía del Pacífico,Generador,CON003,Peajes,Transmisión,271293.06,46586.94,304.02,188.0,COES - Dataset Sintético,LIQ-202601-AGE002-CON003
2026-01-01,AGE002,Energía del Pacífico,Generador,CON004,Servicios Complementarios,Servicios,179688.84,43891.11,332.25,105.66,COES - Dataset Sintético,LIQ-202601-AGE002-CON004
2026-01-01,AGE002,Energía del Pacífico,Generador,CON005,Otros Conceptos,Otros,28585.28,24899.36,186.27,126.69,COES - Dataset Sintético,LIQ-202601-AGE002-CON005
2026-01-01,AGE003,Comercializadora Nacional,Comercializador,CON001,Energía,Energía,885746.01,27830.16,189.68,156.83,COES - Dataset Sintético,LIQ-202601-AGE003-CON001
2026-01-01,AGE003,Comercializadora Nacional,Comercializador,CON002,Potencia,Potencia,358492.52,42426.35,84.53,226.92,COES - Dataset Sintético,LIQ-202601-AGE003-CON002
2026-01-01,AGE003,Comercializadora Nacional,Comercializador,CON003,Peajes,Transmisión,460363.89,32675.38,278.18,158.66,COES - Dataset Sintético,LIQ-202601-AGE003-CON003
2026-01-01,AGE003,Comercializadora Nacional,Comercializador,CON004,Servicios Complementarios,Servicios,167406.47,40631.8,453.14,156.45,COES - Dataset Sintético,LIQ-202601-AGE003-CON004
2026-01-01,AGE003,Comercializadora Nacional,Comercializador,CON005,Otros Conceptos,Otros,133453.33,34332.69,194.69,160.86,COES - Dataset Sintético,LIQ-202601-AGE003-CON005
2026-01-01,AGE004,Empresa Eléctrica Norte,Generador,CON001,Energía,Energía,1057573.32,7784.32,96.58,232.85,COES - Dataset Sintético,LIQ-202601-AGE004-CON001
2026-01-01,AGE004,Empresa Eléctrica Norte,Generador,CON002,Potencia,Potencia,558833.03,37144.2,277.05,109.34,COES - Dataset Sintético,LIQ-202601-AGE004-CON002
2026-01-01,AGE004,Empresa Eléctrica Norte,Generador,CON003,Peajes,Transmisión,196008.82,24699.12,247.74,168.87,COES - Dataset Sintético,LIQ-202601-AGE004-CON003
2026-01-01,AGE004,Empresa Eléctrica Norte,Generador,CON004,Servicios Complementarios,Servicios,83074.26,21778.34,177.3,149.49,COES - Dataset Sintético,LIQ-202601-AGE004-CON004
2026-01-01,AGE004,Empresa Eléctrica Norte,Generador,CON005,Otros Conceptos,Otros,63571.35,31904.86,405.15,190.04,COES - Dataset Sintético,LIQ-202601-AGE004-CON005
2026-01-01,AGE005,Distribuidora Centro,Distribuidor,CON001,Energía,Energía,916473.41,9252.77,355.27,128.3,COES - Dataset Sintético,LIQ-202601-AGE005-CON001
2026-01-01,AGE005,Distribuidora Centro,Distribuidor,CON002,Potencia,Potencia,830616.64,34545.38,457.85,228.46,COES - Dataset Sintético,LIQ-202601-AGE005-CON002
2026-01-01,AGE005,Distribuidora Centro,Distribuidor,CON003,Peajes,Transmisión,223798.44,31223.28,113.64,139.47,COES - Dataset Sintético,LIQ-202601-AGE005-CON003
2026-01-01,AGE005,Distribuidora Centro,Distribuidor,CON004,Servicios Complementarios,Servicios,269018.23,36431.6,226.38,181.16,COES - Dataset Sintético,LIQ-202601-AGE005-CON004
2026-01-01,AGE005,Distribuidora Centro,Distribuidor,CON005,Otros Conceptos,Otros,134800.57,18931.18,219.51,214.58,COES - Dataset Sintético,LIQ-202601-AGE005-CON005
2026-02-01,AGE001,Generadora Andina,Generador,CON001,Energía,Energía,2049921.01,35155.24,423.03,205.59,COES - Dataset Sintético,LIQ-202602-AGE001-CON001
2026-02-01,AGE001,Generadora Andina,Generador,CON002,Potencia,Potencia,824944.28,28687.7,340.71,151.98,COES - Dataset Sintético,LIQ-202602-AGE001-CON002
2026-02-01,AGE001,Generadora Andina,Generador,CON003,Peajes,Transmisión,254418.47,21316.9,131.12,116.41,COES - Dataset Sintético,LIQ-202602-AGE001-CON003
2026-02-01,AGE001,Generadora Andina,Generador,CON004,Servicios Complementarios,Servicios,247008.54,26882.19,151.94,103.39,COES - Dataset Sintético,LIQ-202602-AGE001-CON004
2026-02-01,AGE001,Generadora Andina,Generador,CON005,Otros Conceptos,Otros,30974.97,42999.28,95.51,211.05,COES - Dataset Sintético,LIQ-202602-AGE001-CON005
2026-02-01,AGE002,Energía del Pacífico,Generador,CON001,Energía,Energía,2218344.49,44765.7,66.99,137.25,COES - Dataset Sintético,LIQ-202602-AGE002-CON001
2026-02-01,AGE002,Energía del Pacífico,Generador,CON002,Potencia,Potencia,798891.46,10897.21,219.52,107.58,COES - Dataset Sintético,LIQ-202602-AGE002-CON002
2026-02-01,AGE002,Energía del Pacífico,Generador,CON003,Peajes,Transmisión,434177.44,39699.4,414.07,108.14,COES - Dataset Sintético,LIQ-202602-AGE002-CON003
2026-02-01,AGE002,Energía del Pacífico,Generador,CON004,Servicios Complementarios,Servicios,132878.02,23488.64,354.36,120.38,COES - Dataset Sintético,LIQ-202602-AGE002-CON004
2026-02-01,AGE002,Energía del Pacífico,Generador,CON005,Otros Conceptos,Otros,81536.41,17821.76,386.84,156.32,COES - Dataset Sintético,LIQ-202602-AGE002-CON005
2026-02-01,AGE003,Comercializadora Nacional,Comercializador,CON001,Energía,Energía,1695261.59,18926.06,413.88,159.73,COES - Dataset Sintético,LIQ-202602-AGE003-CON001
2026-02-01,AGE003,Comercializadora Nacional,Comercializador,CON002,Potencia,Potencia,848068.49,21552.84,476.21,247.35,COES - Dataset Sintético,LIQ-202602-AGE003-CON002
2026-02-01,AGE003,Comercializadora Nacional,Comercializador,CON003,Peajes,Transmisión,280097.51,17679.73,221.84,169.67,COES - Dataset Sintético,LIQ-202602-AGE003-CON003
2026-02-01,AGE003,Comercializadora Nacional,Comercializador,CON004,Servicios Complementarios,Servicios,248275.98,41760.11,410.57,103.53,COES - Dataset Sintético,LIQ-202602-AGE003-CON004
2026-02-01,AGE003,Comercializadora Nacional,Comercializador,CON005,Otros Conceptos,Otros,51020.63,33853.06,443.35,174.27,COES - Dataset Sintético,LIQ-202602-AGE003-CON005
2026-02-01,AGE004,Empresa Eléctrica Norte,Generador,CON001,Energía,Energía,934343.86,43065.15,433.02,128.46,COES - Dataset Sintético,LIQ-202602-AGE004-CON001
2026-02-01,AGE004,Empresa Eléctrica Norte,Generador,CON002,Potencia,Potencia,844345.75,17275.61,457.39,105.05,COES - Dataset Sintético,LIQ-202602-AGE004-CON002
2026-02-01,AGE004,Empresa Eléctrica Norte,Generador,CON003,Peajes,Transmisión,278357.18,47588.6,149.92,156.69,COES - Dataset Sintético,LIQ-202602-AGE004-CON003
2026-02-01,AGE004,Empresa Eléctrica Norte,Generador,CON004,Servicios Complementarios,Servicios,116877.46,6200.16,73.97,165.34,COES - Dataset Sintético,LIQ-202602-AGE004-CON004
2026-02-01,AGE004,Empresa Eléctrica Norte,Generador,CON005,Otros Conceptos,Otros,49458.22,49753.64,218.71,84.79,COES - Dataset Sintético,LIQ-202602-AGE004-CON005
2026-02-01,AGE005,Distribuidora Centro,Distribuidor,CON001,Energía,Energía,2410045.87,42762.93,342.48,214.53,COES - Dataset Sintético,LIQ-202602-AGE005-CON001
2026-02-01,AGE005,Distribuidora Centro,Distribuidor,CON002,Potencia,Potencia,367624.49,17909.57,423.39,198.33,COES - Dataset Sintético,LIQ-202602-AGE005-CON002
2026-02-01,AGE005,Distribuidora Centro,Distribuidor,CON003,Peajes,Transmisión,144572.84,36749.13,251.87,80.89,COES - Dataset Sintético,LIQ-202602-AGE005-CON003
2026-02-01,AGE005,Distribuidora Centro,Distribuidor,CON004,Servicios Complementarios,Servicios,63479.85,16516.58,425.73,173.3,COES - Dataset Sintético,LIQ-202602-AGE005-CON004
2026-02-01,AGE005,Distribuidora Centro,Distribuidor,CON005,Otros Conceptos,Otros,113318.1,28749.72,100.03,128.98,COES - Dataset Sintético,LIQ-202602-AGE005-CON005
2026-03-01,AGE001,Generadora Andina,Generador,CON001,Energía,Energía,1332351.9,7148.73,238.92,214.96,COES - Dataset Sintético,LIQ-202603-AGE001-CON001
2026-03-01,AGE001,Generadora Andina,Generador,CON002,Potencia,Potencia,665714.06,9988.61,457.32,181.45,COES - Dataset Sintético,LIQ-202603-AGE001-CON002
2026-03-01,AGE001,Generadora Andina,Generador,CON003,Peajes,Transmisión,111144.36,28191.91,158.87,104.41,COES - Dataset Sintético,LIQ-202603-AGE001-CON003
2026-03-01,AGE001,Generadora Andina,Generador,CON004,Servicios Complementarios,Servicios,134761.41,32666.43,158.25,150.82,COES - Dataset Sintético,LIQ-202603-AGE001-CON004
2026-03-01,AGE001,Generadora Andina,Generador,CON005,Otros Conceptos,Otros,106267.13,8852.63,488.59,91.51,COES - Dataset Sintético,LIQ-202603-AGE001-CON005
2026-03-01,AGE002,Energía del Pacífico,Generador,CON001,Energía,Energía,1609371.73,27829.75,494.75,174.21,COES - Dataset Sintético,LIQ-202603-AGE002-CON001
2026-03-01,AGE002,Energía del Pacífico,Generador,CON002,Potencia,Potencia,572786.92,26156.08,336.05,246.78,COES - Dataset Sintético,LIQ-202603-AGE002-CON002
2026-03-01,AGE002,Energía del Pacífico,Generador,CON003,Peajes,Transmisión,198552.44,5730.9,404.83,138.62,COES - Dataset Sintético,LIQ-202603-AGE002-CON003
2026-03-01,AGE002,Energía del Pacífico,Generador,CON004,Servicios Complementarios,Servicios,199760.34,33271.56,397.18,204.98,COES - Dataset Sintético,LIQ-202603-AGE002-CON004
2026-03-01,AGE002,Energía del Pacífico,Generador,CON005,Otros Conceptos,Otros,60612.24,6995.11,295.71,218.3,COES - Dataset Sintético,LIQ-202603-AGE002-CON005
2026-03-01,AGE003,Comercializadora Nacional,Comercializador,CON001,Energía,Energía,1126154.59,40061.42,259.08,198.22,COES - Dataset Sintético,LIQ-202603-AGE003-CON001
2026-03-01,AGE003,Comercializadora Nacional,Comercializador,CON002,Potencia,Potencia,799096.19,41517.4,78.4,211.95,COES - Dataset Sintético,LIQ-202603-AGE003-CON002
2026-03-01,AGE003,Comercializadora Nacional,Comercializador,CON003,Peajes,Transmisión,281532.48,18204.92,69.71,113.91,COES - Dataset Sintético,LIQ-202603-AGE003-CON003
2026-03-01,AGE003,Comercializadora Nacional,Comercializador,CON004,Servicios Complementarios,Servicios,59553.81,47001.69,281.92,248.15,COES - Dataset Sintético,LIQ-202603-AGE003-CON004
2026-03-01,AGE003,Comercializadora Nacional,Comercializador,CON005,Otros Conceptos,Otros,93720.14,16399.12,388.98,112.49,COES - Dataset Sintético,LIQ-202603-AGE003-CON005
2026-03-01,AGE004,Empresa Eléctrica Norte,Generador,CON001,Energía,Energía,1378633.13,40137.87,439.61,136.43,COES - Dataset Sintético,LIQ-202603-AGE004-CON001
2026-03-01,AGE004,Empresa Eléctrica Norte,Generador,CON002,Potencia,Potencia,391470.18,21560.86,450.27,206.36,COES - Dataset Sintético,LIQ-202603-AGE004-CON002
2026-03-01,AGE004,Empresa Eléctrica Norte,Generador,CON003,Peajes,Transmisión,458143.27,22399.01,488.18,164.35,COES - Dataset Sintético,LIQ-202603-AGE004-CON003
2026-03-01,AGE004,Empresa Eléctrica Norte,Generador,CON004,Servicios Complementarios,Servicios,150234.83,46593.97,283.67,216.2,COES - Dataset Sintético,LIQ-202603-AGE004-CON004
2026-03-01,AGE004,Empresa Eléctrica Norte,Generador,CON005,Otros Conceptos,Otros,110094.3,8551.72,321.1,219.8,COES - Dataset Sintético,LIQ-202603-AGE004-CON005
2026-03-01,AGE005,Distribuidora Centro,Distribuidor,CON001,Energía,Energía,1729423.3,19454.51,86.03,192.36,COES - Dataset Sintético,LIQ-202603-AGE005-CON001
2026-03-01,AGE005,Distribuidora Centro,Distribuidor,CON002,Potencia,Potencia,527359.28,32117.97,241.75,197.26,COES - Dataset Sintético,LIQ-202603-AGE005-CON002
2026-03-01,AGE005,Distribuidora Centro,Distribuidor,CON003,Peajes,Transmisión,258077.41,6905.98,441.52,139.94,COES - Dataset Sintético,LIQ-202603-AGE005-CON003
2026-03-01,AGE005,Distribuidora Centro,Distribuidor,CON004,Servicios Complementarios,Servicios,261603.26,17354.99,491.01,241.14,COES - Dataset Sintético,LIQ-202603-AGE005-CON004
2026-03-01,AGE005,Distribuidora Centro,Distribuidor,CON005,Otros Conceptos,Otros,32958.79,33688.06,213.49,216.19,COES - Dataset Sintético,LIQ-202603-AGE005-CON005
2026-04-01,AGE001,Generadora Andina,Generador,CON001,Energía,Energía,1879989.88,47875.52,114.25,183.29,COES - Dataset Sintético,LIQ-202604-AGE001-CON001
2026-04-01,AGE001,Generadora Andina,Generador,CON002,Potencia,Potencia,883857.6,6565.95,80.26,212.35,COES - Dataset Sintético,LIQ-202604-AGE001-CON002
2026-04-01,AGE001,Generadora Andina,Generador,CON003,Peajes,Transmisión,248791.37,22228.45,305.26,182.87,COES - Dataset Sintético,LIQ-202604-AGE001-CON003
2026-04-01,AGE001,Generadora Andina,Generador,CON004,Servicios Complementarios,Servicios,206157.04,47697.06,217.41,209.72,COES - Dataset Sintético,LIQ-202604-AGE001-CON004
2026-04-01,AGE001,Generadora Andina,Generador,CON005,Otros Conceptos,Otros,90786.18,28825.69,229.12,190.43,COES - Dataset Sintético,LIQ-202604-AGE001-CON005
2026-04-01,AGE002,Energía del Pacífico,Generador,CON001,Energía,Energía,1172934.57,10105.19,381.05,164.84,COES - Dataset Sintético,LIQ-202604-AGE002-CON001
2026-04-01,AGE002,Energía del Pacífico,Generador,CON002,Potencia,Potencia,553781.77,30275.27,167.8,124.25,COES - Dataset Sintético,LIQ-202604-AGE002-CON002
2026-04-01,AGE002,Energía del Pacífico,Generador,CON003,Peajes,Transmisión,248933.02,49836.43,178.51,235.8,COES - Dataset Sintético,LIQ-202604-AGE002-CON003
2026-04-01,AGE002,Energía del Pacífico,Generador,CON004,Servicios Complementarios,Servicios,144343.14,10518.68,433.77,156.85,COES - Dataset Sintético,LIQ-202604-AGE002-CON004
2026-04-01,AGE002,Energía del Pacífico,Generador,CON005,Otros Conceptos,Otros,131634.73,25030.0,89.51,195.93,COES - Dataset Sintético,LIQ-202604-AGE002-CON005
2026-04-01,AGE003,Comercializadora Nacional,Comercializador,CON001,Energía,Energía,2254210.52,19381.45,206.34,91.04,COES - Dataset Sintético,LIQ-202604-AGE003-CON001
2026-04-01,AGE003,Comercializadora Nacional,Comercializador,CON002,Potencia,Potencia,691131.45,45109.93,433.11,201.01,COES - Dataset Sintético,LIQ-202604-AGE003-CON002
2026-04-01,AGE003,Comercializadora Nacional,Comercializador,CON003,Peajes,Transmisión,515107.02,33696.5,407.16,166.49,COES - Dataset Sintético,LIQ-202604-AGE003-CON003
2026-04-01,AGE003,Comercializadora Nacional,Comercializador,CON004,Servicios Complementarios,Servicios,77802.01,14044.12,112.49,214.36,COES - Dataset Sintético,LIQ-202604-AGE003-CON004
2026-04-01,AGE003,Comercializadora Nacional,Comercializador,CON005,Otros Conceptos,Otros,22741.46,29930.96,216.01,216.62,COES - Dataset Sintético,LIQ-202604-AGE003-CON005
2026-04-01,AGE004,Empresa Eléctrica Norte,Generador,CON001,Energía,Energía,1659736.55,32537.68,88.8,132.58,COES - Dataset Sintético,LIQ-202604-AGE004-CON001
2026-04-01,AGE004,Empresa Eléctrica Norte,Generador,CON002,Potencia,Potencia,1024305.52,37349.13,286.56,210.76,COES - Dataset Sintético,LIQ-202604-AGE004-CON002
2026-04-01,AGE004,Empresa Eléctrica Norte,Generador,CON003,Peajes,Transmisión,400994.59,8318.78,487.57,189.2,COES - Dataset Sintético,LIQ-202604-AGE004-CON003
2026-04-01,AGE004,Empresa Eléctrica Norte,Generador,CON004,Servicios Complementarios,Servicios,152814.64,35604.9,205.03,229.25,COES - Dataset Sintético,LIQ-202604-AGE004-CON004
2026-04-01,AGE004,Empresa Eléctrica Norte,Generador,CON005,Otros Conceptos,Otros,128595.4,33790.73,131.88,244.26,COES - Dataset Sintético,LIQ-202604-AGE004-CON005
2026-04-01,AGE005,Distribuidora Centro,Distribuidor,CON001,Energía,Energía,1499431.27,45982.05,74.94,101.11,COES - Dataset Sintético,LIQ-202604-AGE005-CON001
2026-04-01,AGE005,Distribuidora Centro,Distribuidor,CON002,Potencia,Potencia,372239.05,12409.57,195.2,200.59,COES - Dataset Sintético,LIQ-202604-AGE005-CON002
2026-04-01,AGE005,Distribuidora Centro,Distribuidor,CON003,Peajes,Transmisión,254548.02,47340.68,452.72,223.81,COES - Dataset Sintético,LIQ-202604-AGE005-CON003
2026-04-01,AGE005,Distribuidora Centro,Distribuidor,CON004,Servicios Complementarios,Servicios,99547.67,33577.57,297.88,101.28,COES - Dataset Sintético,LIQ-202604-AGE005-CON004
2026-04-01,AGE005,Distribuidora Centro,Distribuidor,CON005,Otros Conceptos,Otros,63041.48,29006.51,276.16,108.67,COES - Dataset Sintético,LIQ-202604-AGE005-CON005
2026-05-01,AGE001,Generadora Andina,Generador,CON001,Energía,Energía,2209342.21,11938.74,346.43,202.51,COES - Dataset Sintético,LIQ-202605-AGE001-CON001
2026-05-01,AGE001,Generadora Andina,Generador,CON002,Potencia,Potencia,701911.93,42913.85,303.63,220.29,COES - Dataset Sintético,LIQ-202605-AGE001-CON002
2026-05-01,AGE001,Generadora Andina,Generador,CON003,Peajes,Transmisión,111378.59,7045.78,338.65,178.05,COES - Dataset Sintético,LIQ-202605-AGE001-CON003
2026-05-01,AGE001,Generadora Andina,Generador,CON004,Servicios Complementarios,Servicios,180649.35,39513.16,237.46,188.63,COES - Dataset Sintético,LIQ-202605-AGE001-CON004
2026-05-01,AGE001,Generadora Andina,Generador,CON005,Otros Conceptos,Otros,82837.91,33222.38,180.35,242.63,COES - Dataset Sintético,LIQ-202605-AGE001-CON005
2026-05-01,AGE002,Energía del Pacífico,Generador,CON001,Energía,Energía,1671488.37,41210.97,358.25,130.56,COES - Dataset Sintético,LIQ-202605-AGE002-CON001
2026-05-01,AGE002,Energía del Pacífico,Generador,CON002,Potencia,Potencia,332340.05,7696.09,247.82,162.32,COES - Dataset Sintético,LIQ-202605-AGE002-CON002
2026-05-01,AGE002,Energía del Pacífico,Generador,CON003,Peajes,Transmisión,180316.33,32299.71,190.66,202.12,COES - Dataset Sintético,LIQ-202605-AGE002-CON003
2026-05-01,AGE002,Energía del Pacífico,Generador,CON004,Servicios Complementarios,Servicios,198023.9,43734.98,488.92,102.23,COES - Dataset Sintético,LIQ-202605-AGE002-CON004
2026-05-01,AGE002,Energía del Pacífico,Generador,CON005,Otros Conceptos,Otros,69923.7,30274.3,193.6,159.3,COES - Dataset Sintético,LIQ-202605-AGE002-CON005
2026-05-01,AGE003,Comercializadora Nacional,Comercializador,CON001,Energía,Energía,1299345.07,16156.35,93.57,129.34,COES - Dataset Sintético,LIQ-202605-AGE003-CON001
2026-05-01,AGE003,Comercializadora Nacional,Comercializador,CON002,Potencia,Potencia,536914.16,32691.98,161.72,227.1,COES - Dataset Sintético,LIQ-202605-AGE003-CON002
2026-05-01,AGE003,Comercializadora Nacional,Comercializador,CON003,Peajes,Transmisión,151309.34,19734.61,309.96,133.16,COES - Dataset Sintético,LIQ-202605-AGE003-CON003
2026-05-01,AGE003,Comercializadora Nacional,Comercializador,CON004,Servicios Complementarios,Servicios,215568.69,27421.95,281.63,164.79,COES - Dataset Sintético,LIQ-202605-AGE003-CON004
2026-05-01,AGE003,Comercializadora Nacional,Comercializador,CON005,Otros Conceptos,Otros,61109.04,6042.93,475.35,165.93,COES - Dataset Sintético,LIQ-202605-AGE003-CON005
2026-05-01,AGE004,Empresa Eléctrica Norte,Generador,CON001,Energía,Energía,2351925.9,14681.5,208.8,88.59,COES - Dataset Sintético,LIQ-202605-AGE004-CON001
2026-05-01,AGE004,Empresa Eléctrica Norte,Generador,CON002,Potencia,Potencia,696561.19,44705.28,344.42,160.0,COES - Dataset Sintético,LIQ-202605-AGE004-CON002
2026-05-01,AGE004,Empresa Eléctrica Norte,Generador,CON003,Peajes,Transmisión,316496.3,43122.76,243.92,230.02,COES - Dataset Sintético,LIQ-202605-AGE004-CON003
2026-05-01,AGE004,Empresa Eléctrica Norte,Generador,CON004,Servicios Complementarios,Servicios,207029.34,39373.55,214.67,148.1,COES - Dataset Sintético,LIQ-202605-AGE004-CON004
2026-05-01,AGE004,Empresa Eléctrica Norte,Generador,CON005,Otros Conceptos,Otros,94454.41,13759.49,298.95,92.5,COES - Dataset Sintético,LIQ-202605-AGE004-CON005
2026-05-01,AGE005,Distribuidora Centro,Distribuidor,CON001,Energía,Energía,1827991.52,39398.19,175.87,248.15,COES - Dataset Sintético,LIQ-202605-AGE005-CON001
2026-05-01,AGE005,Distribuidora Centro,Distribuidor,CON002,Potencia,Potencia,844410.76,10346.5,488.79,146.96,COES - Dataset Sintético,LIQ-202605-AGE005-CON002
2026-05-01,AGE005,Distribuidora Centro,Distribuidor,CON003,Peajes,Transmisión,412756.05,20258.84,472.53,208.34,COES - Dataset Sintético,LIQ-202605-AGE005-CON003
2026-05-01,AGE005,Distribuidora Centro,Distribuidor,CON004,Servicios Complementarios,Servicios,94174.49,27910.51,275.04,87.7,COES - Dataset Sintético,LIQ-202605-AGE005-CON004
2026-05-01,AGE005,Distribuidora Centro,Distribuidor,CON005,Otros Conceptos,Otros,39034.96,19986.83,263.18,157.69,COES - Dataset Sintético,LIQ-202605-AGE005-CON005
2026-06-01,AGE001,Generadora Andina,Generador,CON001,Energía,Energía,1955916.67,28197.76,197.58,184.22,COES - Dataset Sintético,LIQ-202606-AGE001-CON001
2026-06-01,AGE001,Generadora Andina,Generador,CON002,Potencia,Potencia,393789.51,49577.71,382.69,130.87,COES - Dataset Sintético,LIQ-202606-AGE001-CON002
2026-06-01,AGE001,Generadora Andina,Generador,CON003,Peajes,Transmisión,242595.03,42273.02,289.55,200.49,COES - Dataset Sintético,LIQ-202606-AGE001-CON003
2026-06-01,AGE001,Generadora Andina,Generador,CON004,Servicios Complementarios,Servicios,115777.23,41708.7,215.76,194.55,COES - Dataset Sintético,LIQ-202606-AGE001-CON004
2026-06-01,AGE001,Generadora Andina,Generador,CON005,Otros Conceptos,Otros,134426.0,31266.6,408.54,203.31,COES - Dataset Sintético,LIQ-202606-AGE001-CON005
2026-06-01,AGE002,Energía del Pacífico,Generador,CON001,Energía,Energía,1853142.52,6199.12,263.57,244.4,COES - Dataset Sintético,LIQ-202606-AGE002-CON001
2026-06-01,AGE002,Energía del Pacífico,Generador,CON002,Potencia,Potencia,761566.01,39927.29,309.94,202.64,COES - Dataset Sintético,LIQ-202606-AGE002-CON002
2026-06-01,AGE002,Energía del Pacífico,Generador,CON003,Peajes,Transmisión,328918.17,12673.04,333.06,185.36,COES - Dataset Sintético,LIQ-202606-AGE002-CON003
2026-06-01,AGE002,Energía del Pacífico,Generador,CON004,Servicios Complementarios,Servicios,226063.01,11649.91,356.33,85.37,COES - Dataset Sintético,LIQ-202606-AGE002-CON004
2026-06-01,AGE002,Energía del Pacífico,Generador,CON005,Otros Conceptos,Otros,154028.56,9945.3,58.52,133.33,COES - Dataset Sintético,LIQ-202606-AGE002-CON005
2026-06-01,AGE003,Comercializadora Nacional,Comercializador,CON001,Energía,Energía,1061350.65,36072.51,234.67,211.75,COES - Dataset Sintético,LIQ-202606-AGE003-CON001
2026-06-01,AGE003,Comercializadora Nacional,Comercializador,CON002,Potencia,Potencia,1021265.01,44276.8,381.13,90.59,COES - Dataset Sintético,LIQ-202606-AGE003-CON002
2026-06-01,AGE003,Comercializadora Nacional,Comercializador,CON003,Peajes,Transmisión,144521.13,14330.38,196.27,192.58,COES - Dataset Sintético,LIQ-202606-AGE003-CON003
2026-06-01,AGE003,Comercializadora Nacional,Comercializador,CON004,Servicios Complementarios,Servicios,141886.09,19118.87,127.93,235.06,COES - Dataset Sintético,LIQ-202606-AGE003-CON004
2026-06-01,AGE003,Comercializadora Nacional,Comercializador,CON005,Otros Conceptos,Otros,64323.36,20942.91,397.4,202.56,COES - Dataset Sintético,LIQ-202606-AGE003-CON005
2026-06-01,AGE004,Empresa Eléctrica Norte,Generador,CON001,Energía,Energía,1929989.28,36199.1,324.53,112.68,COES - Dataset Sintético,LIQ-202606-AGE004-CON001
2026-06-01,AGE004,Empresa Eléctrica Norte,Generador,CON002,Potencia,Potencia,471790.88,30113.9,151.19,245.39,COES - Dataset Sintético,LIQ-202606-AGE004-CON002
2026-06-01,AGE004,Empresa Eléctrica Norte,Generador,CON003,Peajes,Transmisión,196402.6,18005.19,143.28,199.85,COES - Dataset Sintético,LIQ-202606-AGE004-CON003
2026-06-01,AGE004,Empresa Eléctrica Norte,Generador,CON004,Servicios Complementarios,Servicios,112902.8,20696.14,470.17,215.22,COES - Dataset Sintético,LIQ-202606-AGE004-CON004
2026-06-01,AGE004,Empresa Eléctrica Norte,Generador,CON005,Otros Conceptos,Otros,51926.35,10484.33,354.48,144.55,COES - Dataset Sintético,LIQ-202606-AGE004-CON005
2026-06-01,AGE005,Distribuidora Centro,Distribuidor,CON001,Energía,Energía,2548852.68,41826.99,479.57,216.78,COES - Dataset Sintético,LIQ-202606-AGE005-CON001
2026-06-01,AGE005,Distribuidora Centro,Distribuidor,CON002,Potencia,Potencia,512542.61,17943.37,371.36,138.88,COES - Dataset Sintético,LIQ-202606-AGE005-CON002
2026-06-01,AGE005,Distribuidora Centro,Distribuidor,CON003,Peajes,Transmisión,263935.44,16539.98,265.59,114.35,COES - Dataset Sintético,LIQ-202606-AGE005-CON003
2026-06-01,AGE005,Distribuidora Centro,Distribuidor,CON004,Servicios Complementarios,Servicios,153663.34,46986.08,363.28,103.34,COES - Dataset Sintético,LIQ-202606-AGE005-CON004
2026-06-01,AGE005,Distribuidora Centro,Distribuidor,CON005,Otros Conceptos,Otros,94739.93,31407.37,159.11,193.87,COES - Dataset Sintético,LIQ-202606-AGE005-CON005
2026-07-01,AGE001,Generadora Andina,Generador,CON001,Energía,Energía,1697434.13,33707.51,73.62,150.26,COES - Dataset Sintético,LIQ-202607-AGE001-CON001
2026-07-01,AGE001,Generadora Andina,Generador,CON002,Potencia,Potencia,840459.04,9524.52,396.84,80.88,COES - Dataset Sintético,LIQ-202607-AGE001-CON002
2026-07-01,AGE001,Generadora Andina,Generador,CON003,Peajes,Transmisión,304362.46,46809.49,233.11,238.96,COES - Dataset Sintético,LIQ-202607-AGE001-CON003
2026-07-01,AGE001,Generadora Andina,Generador,CON004,Servicios Complementarios,Servicios,231367.58,26485.18,139.76,243.87,COES - Dataset Sintético,LIQ-202607-AGE001-CON004
2026-07-01,AGE001,Generadora Andina,Generador,CON005,Otros Conceptos,Otros,60114.58,34065.41,458.57,95.21,COES - Dataset Sintético,LIQ-202607-AGE001-CON005
2026-07-01,AGE002,Energía del Pacífico,Generador,CON001,Energía,Energía,1705618.53,29081.85,375.4,239.23,COES - Dataset Sintético,LIQ-202607-AGE002-CON001
2026-07-01,AGE002,Energía del Pacífico,Generador,CON002,Potencia,Potencia,934234.34,12877.91,447.01,109.88,COES - Dataset Sintético,LIQ-202607-AGE002-CON002
2026-07-01,AGE002,Energía del Pacífico,Generador,CON003,Peajes,Transmisión,443636.82,49872.73,228.65,164.22,COES - Dataset Sintético,LIQ-202607-AGE002-CON003
2026-07-01,AGE002,Energía del Pacífico,Generador,CON004,Servicios Complementarios,Servicios,230752.1,48295.91,466.72,229.05,COES - Dataset Sintético,LIQ-202607-AGE002-CON004
2026-07-01,AGE002,Energía del Pacífico,Generador,CON005,Otros Conceptos,Otros,19934.7,30558.28,98.29,247.11,COES - Dataset Sintético,LIQ-202607-AGE002-CON005
2026-07-01,AGE003,Comercializadora Nacional,Comercializador,CON001,Energía,Energía,1409866.08,49509.48,294.49,163.97,COES - Dataset Sintético,LIQ-202607-AGE003-CON001
